Tree ID,Longitude,Latitude,Common Name,Condition Class / Infestation Pattern,List of Trees on  residential property,BTM positive trees self reported  on residential property,BTM positive Tree Species on property,Dbh 1. inches,Dbh 2,Dbh 3,Dbh 4,Dbh 5,Dbh 6,Number Observed BTM Nests,Entry Source,BTM (Y/N),Interest in Help,Tree Type,Distance to Water,Proposed Treatment Type (Insert/Injection; Manual Removal; Organic Spray),"Treatm.  Priority (1: High, 2: Med, 3: Low)",Geopoint
316,-69.642391963,44.5352082,Maple-Norway,Good,N/A,N/A,0,16,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,25-250,None,4,POINT(-69.642391963 44.5352082)
400,-69.659694425,44.526937405,Maple-Norway,Good,N/A,N/A,0,19,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,25-250,None,4,POINT(-69.659694425 44.526937405)
111,-69.628761783,44.549419214,Maple-Norway,Good,N/A,N/A,0,24,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,25-250,None,4,POINT(-69.628761783 44.549419214)
110,-69.628765302,44.549493739,Maple-Norway,Good,N/A,N/A,0,25,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,25-250,None,4,POINT(-69.628765302 44.549493739)
145,-69.633104364,44.545431359,Maple-Red,Good,N/A,N/A,0,8,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,N/A,None,4,POINT(-69.633104364 44.545431359)
232,-69.628102697,44.550259915,Maple-Red,Good,N/A,N/A,0,2,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.628102697 44.550259915)
233,-69.62808311,44.550141177,Maple-Red,Good,N/A,N/A,0,2,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.62808311 44.550141177)
306,-69.639073484,44.53803848,Maple-Red,Good,N/A,N/A,0,2,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.639073484 44.53803848)
308,-69.639170577,44.538223845,Maple-Red,Good,N/A,N/A,0,2,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.639170577 44.538223845)
194,-69.642756055,44.551077226,Maple-Red,Good,N/A,N/A,0,4,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.642756055 44.551077226)
256,-69.643351512,44.551011448,Maple-Red,Good,N/A,N/A,0,4,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.643351512 44.551011448)
257,-69.643113738,44.550982039,Maple-Red,Good,N/A,N/A,0,4,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.643113738 44.550982039)
623,-69.654831603,44.579738043,Maple-Red,Good,N/A,N/A,0,5,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.654831603 44.579738043)
244,-69.644398958,44.561219918,Maple-Red,Good,N/A,N/A,0,6,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.644398958 44.561219918)
243,-69.644259668,44.561308101,Maple-Red,Good,N/A,N/A,0,7,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.644259668 44.561308101)
245,-69.644541863,44.561126259,Maple-Red,Good,N/A,N/A,0,7,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.644541863 44.561126259)
616,-69.654905242,44.580012486,Maple-Red,Good,N/A,N/A,0,7,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.654905242 44.580012486)
619,-69.654871756,44.57982492,Maple-Red,Good,N/A,N/A,0,7,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.654871756 44.57982492)
621,-69.654818667,44.579799961,Maple-Red,Good,N/A,N/A,0,7,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.654818667 44.579799961)
622,-69.654839456,44.579760694,Maple-Red,Fair,N/A,N/A,0,7,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.654839456 44.579760694)
193,-69.642763542,44.551282512,Maple-Red,Good,N/A,N/A,0,8,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.642763542 44.551282512)
240,-69.644008632,44.561331507,Maple-Red,Good,N/A,N/A,0,8,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.644008632 44.561331507)
237,-69.644443651,44.561779617,Maple-Red,Good,N/A,N/A,0,9,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.644443651 44.561779617)
1,-69.645736972,44.562857466,Maple-Red,Good,N/A,N/A,0,10,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.645736972 44.562857466)
16,-69.645732416,44.56222013,Maple-Red,Good,N/A,N/A,0,10,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.645732416 44.56222013)
2,-69.645656695,44.562780732,Maple-Red,Good,N/A,N/A,0,11,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.645656695 44.562780732)
235,-69.644618628,44.561940497,Maple-Red,Good,N/A,N/A,0,11,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.644618628 44.561940497)
241,-69.644183643,44.561414611,Maple-Red,Good,N/A,N/A,0,11,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.644183643 44.561414611)
620,-69.654847879,44.579805629,Maple-Red,Fair,N/A,N/A,0,11,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.654847879 44.579805629)
146,-69.633045681,44.545525932,Maple-Red,Poor,N/A,N/A,0,14,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.633045681 44.545525932)
239,-69.644236333,44.56160908,Maple-Red,Good,N/A,N/A,0,14,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.644236333 44.56160908)
238,-69.644362374,44.561708809,Maple-Red,Good,N/A,N/A,0,15,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.644362374 44.561708809)
272,-69.638798013,44.537828514,Maple-Red,Good,N/A,N/A,0,15,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.638798013 44.537828514)
236,-69.644539664,44.561849207,Maple-Red,Good,N/A,N/A,0,16,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.644539664 44.561849207)
258,-69.629831769,44.567045199,Maple-Red,Good,N/A,N/A,0,17,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.629831769 44.567045199)
270,-69.638994342,44.537844455,Maple-Red,Good,N/A,N/A,0,17,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.638994342 44.537844455)
19,-69.6302281,44.562548394,Maple-Red,Fair,N/A,N/A,0,20,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.6302281 44.562548394)
347,-69.662518985,44.5287757,Maple-Red,Good,N/A,N/A,0,21,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.662518985 44.5287757)
20,-69.630165457,44.562654881,Maple-Red,Fair,N/A,N/A,0,22,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.630165457 44.562654881)
242,-69.644510857,44.561507879,Maple-Red,Good,N/A,N/A,0,22,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.644510857 44.561507879)
41,-69.627338373,44.551002551,Maple-Red,Fair,N/A,N/A,0,3,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,25-250,None,4,POINT(-69.627338373 44.551002551)
144,-69.633290805,44.545291396,Maple-Silver,Fair,N/A,N/A,0,21,18,17,15,15,14,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.633290805 44.545291396)
203,-69.627235908,44.553143571,Maple-Sugar,Good,N/A,N/A,0,3,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Fruiting/Flowering,<25,None,4,POINT(-69.627235908 44.553143571)
305,-69.639110165,44.537942418,Maple-Sugar,Good,N/A,N/A,0,1,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Fruiting/Flowering,>250,None,4,POINT(-69.639110165 44.537942418)
307,-69.639041524,44.538134774,Maple-Sugar,Good,N/A,N/A,0,1,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Fruiting/Flowering,>250,None,4,POINT(-69.639041524 44.538134774)
174,-69.637515719,44.539041509,Maple-Sugar,Fair,N/A,N/A,0,2,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Fruiting/Flowering,>250,None,4,POINT(-69.637515719 44.539041509)
429,-69.659059904,44.5340518,Maple-Sugar,Fair,N/A,N/A,0,9,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Fruiting/Flowering,>250,None,4,POINT(-69.659059904 44.5340518)
116,-69.633193524,44.550739329,Maple-Sugar,Fair,N/A,N/A,0,41,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Fruiting/Flowering,>250,None,4,POINT(-69.633193524 44.550739329)
97,-69.627494107,44.552737713,Maple-Sugar,Good,N/A,N/A,0,3,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Fruiting/Flowering,25-250,None,4,POINT(-69.627494107 44.552737713)
147,-69.632821154,44.545891875,Oak-Northern Red,Fair,N/A,N/A,0,2,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.632821154 44.545891875)
357,-69.660231316,44.533276145,Oak-Northern Red,Fair,N/A,N/A,0,4,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.660231316 44.533276145)
379,-69.660764034,44.534063346,Oak-Northern Red,Good,N/A,N/A,0,5,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.660764034 44.534063346)
443,-69.660083326,44.534193212,Oak-Northern Red,Good,N/A,N/A,0,5,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.660083326 44.534193212)
441,-69.659665291,44.53410914,Oak-Northern Red,Good,N/A,N/A,0,6,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.659665291 44.53410914)
438,-69.659557883,44.534133674,Oak-Northern Red,Good,N/A,N/A,0,7,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.659557883 44.534133674)
624,-69.654668513,44.579350916,Oak-Northern Red,Good,N/A,N/A,0,12,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.654668513 44.579350916)
3,-69.645380863,44.562251187,Oak-Northern Red,Good,N/A,N/A,0,14,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.645380863 44.562251187)
618,-69.654832198,44.579846718,Oak-Northern Red,Good,N/A,N/A,0,18,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.654832198 44.579846718)
191,-69.645315615,44.552435907,Oak-Northern Red,Good,N/A,N/A,0,20,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.645315615 44.552435907)
190,-69.645275659,44.552433062,Oak-Northern Red,Good,N/A,N/A,0,21,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.645275659 44.552433062)
188,-69.64519408,44.552371623,Oak-Northern Red,Good,N/A,N/A,0,24,15,12,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.64519408 44.552371623)
43,-69.627853186,44.550848983,Oak-Northern Red,Good,N/A,N/A,0,2,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,25-250,None,4,POINT(-69.627853186 44.550848983)
205,-69.627702202,44.553218208,Oak-Northern Red,Good,N/A,N/A,0,3,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,25-250,None,4,POINT(-69.627702202 44.553218208)
479,-69.659844495,44.526960463,Oak-Northern Red,Good,N/A,N/A,0,5,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,25-250,None,4,POINT(-69.659844495 44.526960463)
189,-69.645241598,44.552410896,Oak-Northern Red,Good,N/A,N/A,0,24,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,25-250,None,4,POINT(-69.645241598 44.552410896)
252,-69.64608247,44.561680978,Pine-Eastern White,Fair,N/A,N/A,0,23,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.64608247 44.561680978)
253,-69.646146886,44.561654695,Pine-Eastern White,Good,N/A,N/A,0,25,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.646146886 44.561654695)
249,-69.645756261,44.561829277,Pine-Eastern White,Poor,N/A,N/A,0,26,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.645756261 44.561829277)
250,-69.645857525,44.561770745,Pine-Eastern White,Fair,N/A,N/A,0,26,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.645857525 44.561770745)
251,-69.645961331,44.561707396,Pine-Eastern White,Good,N/A,N/A,0,29,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.645961331 44.561707396)
248,-69.645681973,44.561838944,Pine-Eastern White,Good,N/A,N/A,0,36,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.645681973 44.561838944)
129,-69.633543041,44.551318175,Plum-Purple Leaf,Fair,N/A,N/A,0,8,7,7,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Fruiting/Flowering,>250,None,4,POINT(-69.633543041 44.551318175)
468,-69.660599277,44.527132888,Poplar-Aspen,Good,N/A,N/A,0,5,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.660599277 44.527132888)
469,-69.660510771,44.527144668,Poplar-Aspen,Good,N/A,N/A,0,5,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.660510771 44.527144668)
465,-69.660746353,44.527199677,Poplar-Aspen,Good,N/A,N/A,0,6,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.660746353 44.527199677)
466,-69.660724878,44.527193381,Poplar-Aspen,Fair,N/A,N/A,0,6,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.660724878 44.527193381)
411,-69.66198926,44.528641084,Poplar-Aspen,Dead,N/A,N/A,0,7,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.66198926 44.528641084)
463,-69.660853456,44.527189742,Poplar-Aspen,Good,N/A,N/A,0,8,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.660853456 44.527189742)
412,-69.662000013,44.528643518,Poplar-Aspen,Fair,N/A,N/A,0,9,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.662000013 44.528643518)
471,-69.660424504,44.526983491,Poplar-Aspen,Fair,N/A,N/A,0,9,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.660424504 44.526983491)
467,-69.660719057,44.527147578,Poplar-Aspen,Fair,N/A,N/A,0,11,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.660719057 44.527147578)
410,-69.661986796,44.528533379,Poplar-Aspen,Poor,N/A,N/A,0,15,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.661986796 44.528533379)
484,-69.660165992,44.526993635,Poplar-Aspen,Fair,N/A,N/A,0,12,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,25-250,None,4,POINT(-69.660165992 44.526993635)
473,-69.66034805,44.526950534,Poplar-Bigtooth Aspen,Fair,N/A,N/A,0,9,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.66034805 44.526950534)
515,-69.654667413,44.579461941,Poplar-Bigtooth Aspen,Good,N/A,N/A,0,9,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.654667413 44.579461941)
493,-69.655923815,44.580553146,Poplar-Bigtooth Aspen,Fair,N/A,N/A,0,11,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.655923815 44.580553146)
516,-69.654651434,44.579446508,Poplar-Bigtooth Aspen,Good,N/A,N/A,0,12,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.654651434 44.579446508)
625,-69.654659334,44.579334042,Poplar-Bigtooth Aspen,Fair,N/A,N/A,0,13,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.654659334 44.579334042)
491,-69.655980383,44.580591848,Poplar-Bigtooth Aspen,Good,N/A,N/A,0,15,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.655980383 44.580591848)
514,-69.654729221,44.579522703,Poplar-Bigtooth Aspen,Good,N/A,N/A,0,15,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.654729221 44.579522703)
513,-69.654764614,44.579607514,Poplar-Bigtooth Aspen,Good,N/A,N/A,0,19,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.654764614 44.579607514)
23,-69.630520188,44.562156828,Spruce-Colorado Blue,Good,N/A,N/A,0,16,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.630520188 44.562156828)
22,-69.630518182,44.562263064,Spruce-Colorado Blue,Good,N/A,N/A,0,17,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,>250,None,4,POINT(-69.630518182 44.562263064)
312,-69.642330379,44.535341066,Willow,Fair,N/A,N/A,0,31,0,0,0,0,0,0,Bartlett Invent Feb 2022,N,N/A,Ornamental,25-250,None,4,POINT(-69.642330379 44.535341066)
N/A,-69.642501,44.556389,Other,N/A,"Oak, Maple,","Oak, Maple,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,1,POINT(-69.642501 44.556389)
N/A,-69.63492,44.546047,Other,N/A,N/A,N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,1,POINT(-69.63492 44.546047)
N/A,-69.659131,44.536218,Other,N/A,"Oak, Ash,","Oak, Ash,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.659131 44.536218)
N/A,-69.650531,44.581713,Other,N/A,"Oak, Maple, Ash, Birch, Cherry,","Oak,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.650531 44.581713)
N/A,-69.640406,44.557256,Other,N/A,"Oak,","Oak,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.640406 44.557256)
N/A,-69.660802,44.54486,Other,N/A,"Oak, Birch,","Oak, Birch,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.660802 44.54486)
N/A,-69.674505,44.549777,Other,N/A,"Oak, Ash,","Oak,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.674505 44.549777)
N/A,-69.661322,44.538465,Other,N/A,"Oak, Maple, Ash,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.661322 44.538465)
N/A,-69.661214,44.537522,Other,N/A,"Oak, Maple,","Oak, Maple,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.661214 44.537522)
N/A,-69.660484,44.545065,Other,N/A,"Oak, Birch,","Oak, Birch,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.660484 44.545065)
N/A,-69.656639,44.550227,Other,N/A,"Oak, Maple, Birch,","Oak, Maple, Birch,",3,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.656639 44.550227)
N/A,-69.617809,44.554321,Other,N/A,"Oak, Maple, Ash, Birch,","Oak, Maple,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.617809 44.554321)
N/A,-69.642683,44.558175,Other,N/A,"Oak, Maple, Ash, Apple, Pear, Cherry,","Oak,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.642683 44.558175)
N/A,-69.660032,44.547426,Other,N/A,"Oak, Maple, Ash,","Oak, Maple, Ash,",3,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.660032 44.547426)
N/A,-69.657846,44.545593,Other,N/A,"Oak, Maple, Ash,","Oak,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.657846 44.545593)
N/A,-69.659686,44.546348,Other,N/A,"Oak, Maple, Birch,","Oak, Maple, Birch,",3,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.659686 44.546348)
N/A,-69.655127,44.554616,Other,N/A,"Oak, Maple, Birch, Apple, Crabapple,","Oak,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.655127 44.554616)
N/A,-69.628121,44.564612,Other,N/A,"Apple,","Apple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.628121 44.564612)
N/A,-69.714351,44.514712,Other,N/A,"Oak, Maple, Birch,","Maple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.714351 44.514712)
N/A,-69.645345,44.540483,Other,N/A,"Oak, Maple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.645345 44.540483)
N/A,-69.658142,44.546195,Other,N/A,"Oak, Maple, Birch,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.658142 44.546195)
N/A,-69.654996,44.549692,Other,N/A,"Oak, Maple,","Oak, Maple,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.654996 44.549692)
N/A,-69.646082,44.549005,Other,N/A,"Oak, Maple,","Oak,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.646082 44.549005)
N/A,-69.657779,44.540192,Other,N/A,"Maple,","Maple,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.657779 44.540192)
N/A,-69.657623,44.547598,Other,N/A,"Maple, Ash, Birch, Apple, Crabapple,","Birch,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.657623 44.547598)
N/A,-69.656928,44.546274,Other,N/A,"Oak,","Oak,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.656928 44.546274)
N/A,-69.656161,44.551369,Other,N/A,"Oak, Maple, Birch,","Oak, Maple, Birch,",3,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.656161 44.551369)
N/A,-69.647368,44.542394,Other,N/A,"Oak, Maple, Ash, Birch, Crabapple,",N/A,0,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.647368 44.542394)
N/A,-69.669347,44.549533,Other,N/A,"Oak, Ash, Birch,","Ash,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.669347 44.549533)
N/A,-69.644682,44.555094,Other,N/A,"Oak, Maple, Birch,","Oak,",1,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.644682 44.555094)
N/A,-69.652271,44.554187,Other,N/A,"Oak, Maple,","Oak, Maple,",2,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.652271 44.554187)
N/A,-69.660137,44.537833,Other,N/A,"Oak, Maple, Birch,","Oak, Maple, Birch,",3,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.660137 44.537833)
N/A,-69.630605,44.553242,Other,N/A,"Oak, Maple, Ash, Birch, Crabapple, Pear, Cherry, Serviceberry, Hawthorn,","Oak, Maple, Ash, Birch,",4,0,0,0,0,0,0,-1,Citizen Survey  Feb 2022,Y,Y,Ornamental,N/A,Insert/Injection,2,POINT(-69.630605 44.553242)
